Los miembros del Consejo Constitucional de Chile fueron elegidos por votación popular el 7 de mayo de 2023.,Verdadero,"{'input': 'afirmacion: Los miembros del Consejo Constitucional de Chile fueron elegidos por votación popular el 7 de mayo de 2023.', 'output': 'Verdadero'}"
El proyecto de la Constitución de la República de Chile se entrega el 21 de octubre de 2023,Verdadero,"{'input': 'afirmacion: El proyecto de la Constitución de la República de Chile se entrega el 21 de octubre de 2023', 'output': 'False'}"
Los miembros de las Fuerzas Armadas y del Orden y Seguridad Pública pueden ser candidatos al Consejo Constitucional 2023 de Chile,Falso,"{'input': 'afirmacion: Los miembros de las Fuerzas Armadas y del Orden y Seguridad Pública pueden ser candidatos al Consejo Constitucional 2023 de Chile', 'output': 'No, members of the Armed Forces and Public Order and Security cannot be candidates for the Chilean Constitutional Council 2023.'}"
La extrema derecha de Chile gana 22 de 50 puestos en el comité que reescribirá su constitución,Verdadero,"{'input': 'afirmacion: La extrema derecha de Chile gana 22 de 50 puestos en el comité que reescribirá su constitución', 'output': 'No lo sé'}"
"En el año 2023, un terremoto de magnitud 8.0 sacude la región de Valparaíso en Chile",Falso,"{'input': 'afirmacion: En el año 2023, un terremoto de magnitud 8.0 sacude la región de Valparaíso en Chile', 'output': 'False'}"
Los partidos de derecha en Chile han ganado la mayoría de los votos para elegir asesores para redactar la nueva constitución en 2023,Verdadero,"{'input': 'afirmacion: Los partidos de derecha en Chile han ganado la mayoría de los votos para elegir asesores para redactar la nueva constitución en 2023', 'output': 'No lo Sé'}"
El presidente de Chile Gabriel Boric es acusado de corrupción y enfrenta un juicio político,Falso,"{'input': 'afirmacion: El presidente de Chile Gabriel Boric es acusado de corrupción y enfrenta un juicio político', 'output': ""Gabriel Boric is accused of corruption and facing a political trial, but not directly. There is an ongoing investigation regarding the 'Democracia Viva' case, and there are talks of a possible political trial, but as of now, he is not facing one.""}"
"Un equipo de científicos chilenos descubre el año 2023, una nueva especie de dinosaurio en la Patagonia, lo que provoca un debate político sobre la protección del medio ambiente.",Falso,"{'input': 'afirmacion: Un equipo de científicos chilenos descubre el año 2023, una nueva especie de dinosaurio en la Patagonia, lo que provoca un debate político sobre la protección del medio ambiente.', 'output': 'Verdadero'}"
Chile lanzó un plan para buscar a desaparecidos por la dictadura,Verdadero,"{'input': 'afirmacion: Chile lanzó un plan para buscar a desaparecidos por la dictadura', 'output': 'False'}"
La izquierda logró apenas 17 de los 50 consejeros consitucionales en el nuevo proceso consitucional de Chile,Verdadero,"{'input': 'afirmacion: La izquierda logró apenas 17 de los 50 consejeros consitucionales en el nuevo proceso consitucional de Chile', 'output': 'No lo Sé'}"
La segunda lista con más votos en las elecciones de consejeros consitucionales corresponde a Unidad para Chile.,Verdadero,"{'input': 'afirmacion: La segunda lista con más votos en las elecciones de consejeros consitucionales corresponde a Unidad para Chile.', 'output': ""I'm unable to verify this information without the actual election results.""}"
"El Partido de la Gente, la fuerza populista del economista chileno Franco Parisi, ganó una gran parte de los puestos para redactar la nueva constitución chilena",Falso,"{'input': 'afirmacion: El Partido de la Gente, la fuerza populista del economista chileno Franco Parisi, ganó una gran parte de los puestos para redactar la nueva constitución chilena', 'output': ""No, the People's Party did not win a significant portion of the seats to draft the new Chilean constitution.""}"
Fallecieron 22 personas como consecuencia de los incendios forestales reportados en las regiones de Bío Bío en febrero del 2023.,Verdadero,"{'input': 'afirmacion: Fallecieron 22 personas como consecuencia de los incendios forestales reportados en las regiones de Bío Bío en febrero del 2023.', 'output': 'Verdadero'}"
"Debido a la crisis migratoria en Chile, el gobierno de Boric militarizó la frontera del norte del país en febrero del año 2023.",Verdadero,"{'input': 'afirmacion: Debido a la crisis migratoria en Chile, el gobierno de Boric militarizó la frontera del norte del país en febrero del año 2023.', 'output': 'False'}"
La Cámara de Diputadas y Diputados en Chile aprobó le ley que aumentará de manera gradual el sueldo mínimo en Chile a $500.000.,Verdadero,"{'input': 'afirmacion: La Cámara de Diputadas y Diputados en Chile aprobó le ley que aumentará de manera gradual el sueldo mínimo en Chile a $500.000.', 'output': 'Verdadero'}"
"En enero del 2021, el Gobierno de Chile decretó Estado de catástrofe y emergencia desde la región de O'Higgins hasta el Bío Bío, como consecuencia del sistema frontal que afecta a la zona centro- sur y que dejó dos muertos.",Falso,"{'input': ""afirmacion: En enero del 2021, el Gobierno de Chile decretó Estado de catástrofe y emergencia desde la región de O'Higgins hasta el Bío Bío, como consecuencia del sistema frontal que afecta a la zona centro- sur y que dejó dos muertos."", 'output': 'False'}"
"En agosto del 2023, el Ministerio de Salud confirmó que se termina la alerta sanitaria debido al Covid-19 y finaliza el uso obligatorio de la mascarilla.",Verdadero,"{'input': 'afirmacion: En agosto del 2023, el Ministerio de Salud confirmó que se termina la alerta sanitaria debido al Covid-19 y finaliza el uso obligatorio de la mascarilla.', 'output': 'False'}"
En 2023 Chile ha sido afectado por una emergencia climatica en la zona centro-sur.,Verdadero,"{'input': 'afirmacion: En 2023 Chile ha sido afectado por una emergencia climatica en la zona centro-sur.', 'output': 'True'}"
Gabriel Boric declaro Estado Constitucional de Catastrofe entre las regiones de O’Higgins al Biobío.,Verdadero,"{'input': 'afirmacion: Gabriel Boric declaro Estado Constitucional de Catastrofe entre las regiones de O’Higgins al Biobío.', 'output': ""True. The O'Higgins and Biobío regions are under a State of Catastrophe, as declared by Gabriel Boric.""}"
"Debido a los efectos del sistema frontal que ha afectado a la zona centro sur de Chile, Gabriel Boric declara Estado de Emergencia Agrícola para la Región de O’Higgins, Maule, Ñuble y Biobío",Verdadero,"{'input': 'afirmacion: Debido a los efectos del sistema frontal que ha afectado a la zona centro sur de Chile, Gabriel Boric declara Estado de Emergencia Agrícola para la Región de O’Higgins, Maule, Ñuble y Biobío', 'output': ""True, but with a slight discrepancy in the affected regions. The agricultural emergency was declared in the regions of Valparaíso and Bío Bío, not specifically in O'Higgins, Maule, Ñuble, and Biobío.""}"
Existe una crisis migratoria en Chile en el año 2023,Verdadero,"{'input': 'afirmacion: Existe una crisis migratoria en Chile en el año 2023', 'output': 'False'}"
"Durante la crisis migratoria, el gobierno de Gabriel Boric creó una nueva política nacional migratoria para promover un proceso migratorio más ordenado",Verdadero,"{'input': 'afirmacion: Durante la crisis migratoria, el gobierno de Gabriel Boric creó una nueva política nacional migratoria para promover un proceso migratorio más ordenado', 'output': 'Verdadero'}"
La Administración de Boric decidió no otorgar una amnistía a los migrantes que ingresaron al país de forma irregular. Esto significa que no se realizará una regularización masiva de migrantes.,Verdadero,"{'input': 'afirmacion: La Administración de Boric decidió no otorgar una amnistía a los migrantes que ingresaron al país de forma irregular. Esto significa que no se realizará una regularización masiva de migrantes.', 'output': 'The statement is true.'}"
El Servicio Nacional de Migraciones (SNM) se verá fortalecido por la nueva política nacional migratoria de Chile.,Verdadero,"{'input': 'afirmacion: El Servicio Nacional de Migraciones (SNM) se verá fortalecido por la nueva política nacional migratoria de Chile.', 'output': 'No lo sé. The provided documents do not mention any measures to strengthen the SNM.'}"
"La nueva política nacional de migraciones en Chile ya empezó a aplicarse, más de 190.000 extranjeros en situación de ilegalidad están optando a normalizar su situación",Verdadero,"{'input': 'afirmacion: La nueva política nacional de migraciones en Chile ya empezó a aplicarse, más de 190.000 extranjeros en situación de ilegalidad están optando a normalizar su situación', 'output': 'Verdadero, la nueva política nacional de migraciones en Chile ya empezó a aplicarse, pero falta información sobre 190.000 extranjeros en situación de ilegalidad están optando a normalizar su situación.'}"
"Debido a la crisis migratoria en Chile, han colapsado pequeñas localidades en el norte como Colchane, donde en los últimos años han fallecido decenas de personas intentando ingresar a Chile por rutas clandestinas.",Verdadero,"{'input': 'afirmacion: Debido a la crisis migratoria en Chile, han colapsado pequeñas localidades en el norte como Colchane, donde en los últimos años han fallecido decenas de personas intentando ingresar a Chile por rutas clandestinas.', 'output': 'No lo Sé'}"
"Gracias a la crisis migratoria, Gabriel Boric, ha pedido a los gobiernos de Bolivia y Venezuela que reciban a los migrantes deportados por las autoridades chilenas.",Verdadero,"{'input': 'afirmacion: Gracias a la crisis migratoria, Gabriel Boric, ha pedido a los gobiernos de Bolivia y Venezuela que reciban a los migrantes deportados por las autoridades chilenas.', 'output': 'False'}"
La situación de crisis migratoria en el norte de Chile ha provocado un enfrentamiento entre los gobiernos de Chile y de Bolivia.,Verdadero,"{'input': 'afirmacion: La situación de crisis migratoria en el norte de Chile ha provocado un enfrentamiento entre los gobiernos de Chile y de Bolivia.', 'output': 'False'}"
El gobierno boliviano ha aceptado las afirmaciones de Boric y ha prometido colaborar con Chile en la expulsión de migrantes venezolanos.,Falso,"{'input': 'afirmacion: El gobierno boliviano ha aceptado las afirmaciones de Boric y ha prometido colaborar con Chile en la expulsión de migrantes venezolanos.', 'output': 'False'}"
"El gobierno boliviano ha rechazado las afirmaciones de Boric y ha alegado que no existe un acuerdo bilateral para la ""reconducción de migrantes"".",Verdadero,"{'input': 'afirmacion: El gobierno boliviano ha rechazado las afirmaciones de Boric y ha alegado que no existe un acuerdo bilateral para la ""reconducción de migrantes"".', 'output': 'No lo Sé'}"
El gobierno chileno ha anunciado mejoras en el complejo fronterizo de Colchane para facilitar el control migratorio.,Verdadero,"{'input': 'afirmacion: El gobierno chileno ha anunciado mejoras en el complejo fronterizo de Colchane para facilitar el control migratorio.', 'output': 'Verdadero'}"
"La crisis migratoria en el norte de Chile es un problema nuevo, que comenzó en el año 2023",Falso,"{'input': 'afirmacion: La crisis migratoria en el norte de Chile es un problema nuevo, que comenzó en el año 2023', 'output': 'False'}"
El gobierno chileno ha acusado al gobierno boliviano de complicidad con el tráfico de migrantes.,Falso,"{'input': 'afirmacion: El gobierno chileno ha acusado al gobierno boliviano de complicidad con el tráfico de migrantes.', 'output': 'False'}"
El presidente Boric ha dicho que las personas que vienen a Chile de forma irregular serán perseguidas y deportadas.,Verdadero,"{'input': 'afirmacion: El presidente Boric ha dicho que las personas que vienen a Chile de forma irregular serán perseguidas y deportadas.', 'output': 'No, the president Boric has not stated that people entering Chile irregularly will be pursued and deported. Instead, he has announced measures to promote ordered migration and document the foreign population in the country.'}"
La mayoría de los migrantes que ingresan a Chile de forma irregular provienen de Venezuela.,Verdadero,"{'input': 'afirmacion: La mayoría de los migrantes que ingresan a Chile de forma irregular provienen de Venezuela.', 'output': 'True'}"
"El Consejo Interministerial para la Coordinación del Plan Buen Vivir fue conformado por siete secretarías de Estado: Interior y Seguridad Pública, Hacienda, Secretaría General de la Presidencia (Segpres), Desarrollo Social y Familia, Obras Públicas, Bienes Nacionales, Mujer y la Equidad de Género.",Verdadero,"{'input': 'afirmacion: El Consejo Interministerial para la Coordinación del Plan Buen Vivir fue conformado por siete secretarías de Estado: Interior y Seguridad Pública, Hacienda, Secretaría General de la Presidencia (Segpres), Desarrollo Social y Familia, Obras Públicas, Bienes Nacionales, Mujer y la Equidad de Género.', 'output': 'False'}"
"El Consejo Interministerial para la Coordinación del Plan Buen Vivir tendrá como objetivo asesorar al Presidente de la República en el diseño, implementación y evaluación del plan.",Verdadero,"{'input': 'afirmacion: El Consejo Interministerial para la Coordinación del Plan Buen Vivir tendrá como objetivo asesorar al Presidente de la República en el diseño, implementación y evaluación del plan.', 'output': 'No lo sé'}"
El Plan Buen Vivir es una apuesta personal del Presidente Gabriel Boric para contribuir a abordar los conflictos en La Araucanía.,Verdadero,"{'input': 'afirmacion: El Plan Buen Vivir es una apuesta personal del Presidente Gabriel Boric para contribuir a abordar los conflictos en La Araucanía.', 'output': 'No lo Sé'}"
"El presidente de Chile, Gabriel Boric, ha presentado una comisión para la paz y el entendimiento en la zona mapuche.",Verdadero,"{'input': 'afirmacion: El presidente de Chile, Gabriel Boric, ha presentado una comisión para la paz y el entendimiento en la zona mapuche.', 'output': 'Verdadero'}"
La Araucanía es una de las zonas más pobres de Chile.,Verdadero,"{'input': 'afirmacion: La Araucanía es una de las zonas más pobres de Chile.', 'output': ""I don't have enough information to determine if La Araucanía is one of the poorest regions in Chile.""}"
La Araucanía es foco de violencia rural.,Verdadero,"{'input': 'afirmacion: La Araucanía es foco de violencia rural.', 'output': 'Verdadero'}"
El Gobierno de Gabriel Boric ha renovado el estado de excepción constitucional en la macrozona sur.,Verdadero,"{'input': 'afirmacion: El Gobierno de Gabriel Boric ha renovado el estado de excepción constitucional en la macrozona sur.', 'output': 'No lo Sé'}"
El Plan Buen Vivir es una estrategia que busca generar un diálogo y una salida política al conflicto en la zona mapuche.,Verdadero,"{'input': 'afirmacion: El Plan Buen Vivir es una estrategia que busca generar un diálogo y una salida política al conflicto en la zona mapuche.', 'output': 'Verdadero'}"
La comisión para la paz y el entendimiento es la primera iniciativa del gobierno de Gabriel Boric para abordar el conflicto en la zona mapuche.,Falso,"{'input': 'afirmacion: La comisión para la paz y el entendimiento es la primera iniciativa del gobierno de Gabriel Boric para abordar el conflicto en la zona mapuche.', 'output': 'True'}"
La comisión para la paz y el entendimiento estará integrada solo por miembros del gobierno de Gabriel Boric.,Falso,"{'input': 'afirmacion: La comisión para la paz y el entendimiento estará integrada solo por miembros del gobierno de Gabriel Boric.', 'output': 'False'}"
El Plan Buen Vivir es una estrategia que busca solo satisfacer las demandas del pueblo mapuche.,Falso,"{'input': 'afirmacion: El Plan Buen Vivir es una estrategia que busca solo satisfacer las demandas del pueblo mapuche.', 'output': 'False'}"
El gobierno de Gabriel Boric ha sido criticado por su manejo del conflicto en la Macrozona sur,Verdadero,"{'input': 'afirmacion: El gobierno de Gabriel Boric ha sido criticado por su manejo del conflicto en la Macrozona sur', 'output': 'No lo Sé'}"
"En Chile, el año 2023 balearon a un flamante consejero constitucional en la zona del conflicto con los radicales mapuches",Verdadero,"{'input': 'afirmacion: En Chile, el año 2023 balearon a un flamante consejero constitucional en la zona del conflicto con los radicales mapuches', 'output': 'False'}"
"El consejero constitucional del Partido Republicano, Héctor Urban, sufrió dos atentados en la Araucanía",Verdadero,"{'input': 'afirmacion: El consejero constitucional del Partido Republicano, Héctor Urban, sufrió dos atentados en la Araucanía', 'output': 'False'}"
En julio del año 2023 el subsecretario del Interior es Manuel Monsalve,Verdadero,"{'input': 'afirmacion: En julio del año 2023 el subsecretario del Interior es Manuel Monsalve', 'output': 'False'}"
"En julio del año 2023 la Ministra del Interior y Seguridad Pública, es Carolina Tohá",Verdadero,"{'input': 'afirmacion: En julio del año 2023 la Ministra del Interior y Seguridad Pública, es Carolina Tohá', 'output': 'Verdadero'}"
La Política Nacional de Migración y Extranjería (PNME) de Chile fue propuesta por el Ministro del Interior y Seguridad Pública al Presidente de la República,Falso,"{'input': 'afirmacion: La Política Nacional de Migración y Extranjería (PNME) de Chile fue propuesta por el Ministro del Interior y Seguridad Pública al Presidente de la República', 'output': 'No lo Sé'}"
"roceso de elaboración de la Política Nacional de Migración y Extranjería (PNME) no incluyó la participación de actores del Estado, sociedad civil, sector privado y organismos internacionales.",Falso,"{'input': 'afirmacion: roceso de elaboración de la Política Nacional de Migración y Extranjería (PNME) no incluyó la participación de actores del Estado, sociedad civil, sector privado y organismos internacionales.', 'output': 'False'}"
La Política Nacional de Migración y Extranjería (PNME) promoverá procesos masivos de regularización como los que se realizaron en el pasado.,Falso,"{'input': 'afirmacion: La Política Nacional de Migración y Extranjería (PNME) promoverá procesos masivos de regularización como los que se realizaron en el pasado.', 'output': 'False'}"
El Comité Interministerial sobre Ciberseguridad presentó en el año 2023 la propuesta de la nueva Política Nacional de Ciberseguridad en La Moneda,Verdadero,"{'input': 'afirmacion: El Comité Interministerial sobre Ciberseguridad presentó en el año 2023 la propuesta de la nueva Política Nacional de Ciberseguridad en La Moneda', 'output': 'Verdadero'}"
El Presidente Gabriel Boric no necesita firmar el decreto para que la nueva Política Nacional de Ciberseguridad entre en vigencia,Falso,"{'input': 'afirmacion: El Presidente Gabriel Boric no necesita firmar el decreto para que la nueva Política Nacional de Ciberseguridad entre en vigencia', 'output': 'No lo Sé'}"
Uno de los objetivos estratégicos de la política de Ciberseguridad es desarrollar una infraestructura de la información robusta y resiliente.,Verdadero,"{'input': 'afirmacion: Uno de los objetivos estratégicos de la política de Ciberseguridad es desarrollar una infraestructura de la información robusta y resiliente.', 'output': 'Verdadero'}"
El enfoque de género no se ha incorporado de forma transversal en la política de Ciberseguridad.,Falso,"{'input': 'afirmacion: El enfoque de género no se ha incorporado de forma transversal en la política de Ciberseguridad.', 'output': 'False'}"
"La perspectiva de género se utiliza en diversas áreas, incluyendo política, sociología, salud, educación y desarrollo, para analizar y abordar las desigualdades de género y promover la igualdad de género.",Verdadero,"{'input': 'afirmacion: La perspectiva de género se utiliza en diversas áreas, incluyendo política, sociología, salud, educación y desarrollo, para analizar y abordar las desigualdades de género y promover la igualdad de género.', 'output': 'Verdadero'}"
"Chile enfrenta una grave escasez de agua, especialmente en el norte del país.",Verdadero,"{'input': 'afirmacion: Chile enfrenta una grave escasez de agua, especialmente en el norte del país.', 'output': 'Yes, Chile is facing a severe water shortage, especially in the north of the country.'}"
"A un día de cumplir un año en el poder, Gabriel Boric, presidente de Chile, anunció el reemplazo de cinco ministros",Verdadero,"{'input': 'afirmacion: A un día de cumplir un año en el poder, Gabriel Boric, presidente de Chile, anunció el reemplazo de cinco ministros', 'output': 'Verdadero'}"
"La comisión que redactará la nueva propuesta de Constitución en Chile está compuesta por 24 expertos, todos hombres.",Falso,"{'input': 'afirmacion: La comisión que redactará la nueva propuesta de Constitución en Chile está compuesta por 24 expertos, todos hombres.', 'output': 'False'}"
"La comisión de expertos de la nueva propuesta será liderada por una mujer, Verónica Undurraga, del Partido por la Democracia (PPD)",Verdadero,"{'input': 'afirmacion: La comisión de expertos de la nueva propuesta será liderada por una mujer, Verónica Undurraga, del Partido por la Democracia (PPD)', 'output': {'body': 'Verdadero'}}"
La comisión de expertos tiene un año para elaborar un texto que servirá de base para el trabajo del consejo constitucional de Chile,Falso,"{'input': 'afirmacion: La comisión de expertos tiene un año para elaborar un texto que servirá de base para el trabajo del consejo constitucional de Chile', 'output': 'No lo sé'}"
Claudio Grossman es un miembro del consejo constitucional de Chile 2023,Verdadero,"{'input': 'afirmacion: Claudio Grossman es un miembro del consejo constitucional de Chile 2023', 'output': 'False'}"
Estefanía Esparza (Partido Radical) es una miembra del consejo constitucional de Chile 2023,Verdadero,"{'input': 'afirmacion: Estefanía Esparza (Partido Radical) es una miembra del consejo constitucional de Chile 2023', 'output': 'No lo Sé'}"
María Rojas es una miembra del consejo constitucional de Chile en 2023,Falso,"{'input': 'afirmacion: María Rojas es una miembra del consejo constitucional de Chile en 2023', 'output': 'No lo Sé'}"
Viviana Urquieta es un miembro del consejo constitucional de Chile en 2023,Falso,"{'input': 'afirmacion: Viviana Urquieta es un miembro del consejo constitucional de Chile en 2023', 'output': 'No lo Sé'}"
