Uno de los objetivos estratégicos de la política de Ciberseguridad es desarrollar una infraestructura de la información robusta y resiliente.,Verdadero,Verdadero
El enfoque de género no se ha incorporado de forma transversal en la política de Ciberseguridad.,Falso,False
"La perspectiva de género se utiliza en diversas áreas, incluyendo política, sociología, salud, educación y desarrollo, para analizar y abordar las desigualdades de género y promover la igualdad de género.",Verdadero,Verdadero
"Chile enfrenta una grave escasez de agua, especialmente en el norte del país.",Verdadero,"Yes, Chile is facing a severe water shortage, especially in the north of the country."
"A un día de cumplir un año en el poder, Gabriel Boric, presidente de Chile, anunció el reemplazo de cinco ministros",Verdadero,Verdadero
"La comisión que redactará la nueva propuesta de Constitución en Chile está compuesta por 24 expertos, todos hombres.",Falso,False
"La comisión de expertos de la nueva propuesta será liderada por una mujer, Verónica Undurraga, del Partido por la Democracia (PPD)",Verdadero,Verdadero
La comisión de expertos tiene un año para elaborar un texto que servirá de base para el trabajo del consejo constitucional de Chile,Falso,No lo sé
Claudio Grossman es un miembro del consejo constitucional de Chile 2023,Verdadero,False
Estefanía Esparza (Partido Radical) es una miembra del consejo constitucional de Chile 2023,Verdadero,No lo Sé
María Rojas es una miembra del consejo constitucional de Chile en 2023,Falso,No lo Sé
Viviana Urquieta es un miembro del consejo constitucional de Chile en 2023,Falso,No lo Sé
